Date,Adj Close,Close,High,Low,Open,Volume,Returns,Volatility_20d,MA_50,Trend
1990-06-01,363.1600036621094,363.1600036621094,363.5199890136719,361.2099914550781,361.260009765625,187860000,0.005328613601665486,0.007195186029844037,344.1398004150391,0.055268827447832465
1990-06-04,367.3999938964844,367.3999938964844,367.8500061035156,362.42999267578125,363.1600036621094,175520000,0.011607637580731632,0.007334958323066735,344.7740002441406,0.06562557976042827
1990-06-05,366.6400146484375,366.6400146484375,368.7799987792969,365.489990234375,367.3999938964844,199720000,-0.0020706760142412805,0.007441540778121724,345.36240051269533,0.06160952699006971
1990-06-06,364.9599914550781,364.9599914550781,366.6400146484375,364.4200134277344,366.6400146484375,164030000,-0.0045927450312906746,0.007665444532448954,345.9090002441406,0.05507515328450964
1990-06-07,363.1499938964844,363.1499938964844,365.9200134277344,361.6000061035156,365.9200134277344,160360000,-0.004971779877737371,0.007882735350905709,346.3420001220703,0.04853004766528454
1990-06-08,358.7099914550781,358.7099914550781,363.489990234375,357.67999267578125,363.1499938964844,142600000,-0.012301716466685063,0.008582518056124486,346.6761999511719,0.034711905534908785
1990-06-11,361.6300048828125,361.6300048828125,361.6300048828125,357.70001220703125,358.7099914550781,119550000,0.0081073644023076,0.0071298216030430015,347.0929998779297,0.04188216129393386
1990-06-12,366.25,366.25,367.2699890136719,361.1499938964844,361.6300048828125,157100000,0.01269455715062505,0.00744091612386342,347.61919982910155,0.05359542907888238
1990-06-13,364.8999938964844,364.8999938964844,367.0899963378906,364.510009765625,366.25,158910000,-0.0036928336154185243,0.007508340265823731,348.1431994628906,0.04813190221565685
1990-06-14,362.8999938964844,362.8999938964844,364.8999938964844,361.6400146484375,364.8999938964844,135770000,-0.005496029315560018,0.007655408137081557,348.52839904785156,0.0412350755000015
1990-06-15,362.9100036621094,362.9100036621094,363.1400146484375,360.7099914550781,362.8900146484375,205130000,2.7582330525316275e-05,0.0076601572432415605,348.9647991943359,0.03996163653173363
1990-06-18,356.8800048828125,356.8800048828125,362.9100036621094,356.8800048828125,362.9100036621094,133470000,-0.016755275228869874,0.008648379970871445,349.2877990722656,0.021736246816271138
1990-06-19,358.4700012207031,358.4700012207031,358.8999938964844,356.17999267578125,356.8800048828125,134930000,0.004445373433132774,0.00844122798416645,349.65559936523437,0.02520881081690225
1990-06-20,359.1000061035156,359.1000061035156,359.9100036621094,357.0,358.4700012207031,137420000,0.0017559402936520507,0.008446071553629364,350.01019958496096,0.025970118954628408
1990-06-21,360.4700012207031,360.4700012207031,360.8800048828125,357.6300048828125,359.1000061035156,138570000,0.0038078206667758636,0.008472181688306735,350.3781994628906,0.028802596089832783
1990-06-22,355.42999267578125,355.42999267578125,363.20001220703125,355.30999755859375,360.5199890136719,172570000,-0.014080435413872907,0.00904106515031596,350.64839904785157,0.013636433649529243
1990-06-25,352.30999755859375,352.30999755859375,356.4100036621094,351.9100036621094,355.4200134277344,133100000,-0.008816840567770205,0.008934882291027464,350.80779907226565,0.004282112570760287
1990-06-26,352.05999755859375,352.05999755859375,356.0899963378906,351.8500061035156,352.32000732421875,141420000,-0.0007098542306764851,0.007954490750463351,350.95419921875,0.003150833762084516
1990-06-27,355.1400146484375,355.1400146484375,355.8900146484375,351.2300109863281,352.05999755859375,146620000,0.008710510494430616,0.008252686282750788,351.1633996582031,0.011324115765210562
1990-06-28,357.6300048828125,357.6300048828125,357.6300048828125,355.1600036621094,355.1600036621094,136120000,0.006986826873646096,0.008427848202155542,351.5015997314453,0.01743492819392407
1990-06-29,358.0199890136719,358.0199890136719,359.0899963378906,357.29998779296875,357.6400146484375,145510000,0.0010898740244202024,0.008326222792169423,351.90019958496094,0.017390696100567003
1990-07-02,359.5400085449219,359.5400085449219,359.5799865722656,357.5400085449219,358.0199890136719,130200000,0.0042366403088398156,0.00790463518313109,352.38859985351564,0.020294097749981126
1990-07-03,360.1600036621094,360.1600036621094,360.7300109863281,359.44000244140625,359.5400085449219,130050000,0.0017229269418971226,0.007925133329300452,352.9708001708984,0.020367700352919103
1990-07-05,355.67999267578125,355.67999267578125,360.1600036621094,354.8599853515625,360.1600036621094,128320000,-0.012516957702700702,0.008308707429235434,353.4772003173828,0.006231780596939678
1990-07-06,358.4200134277344,358.4200134277344,359.0199890136719,354.6400146484375,355.69000244140625,111730000,0.007674090955199671,0.008492740024574851,354.00500061035154,0.012471611445518463
1990-07-09,359.5199890136719,359.5199890136719,360.04998779296875,358.1099853515625,358.4200134277344,119390000,0.003064257299767904,0.008068141624454376,354.5370001220703,0.014054919204161699
1990-07-10,356.489990234375,356.489990234375,359.739990234375,356.4100036621094,359.5199890136719,147630000,-0.008463616302477663,0.00805479425380587,355.08460021972655,0.00395790190219117
1990-07-11,361.2300109863281,361.2300109863281,361.2300109863281,356.489990234375,356.489990234375,162220000,0.013208743409683244,0.008100540856293704,355.6932006835938,0.015566252860873805
1990-07-12,365.44000244140625,365.44000244140625,365.4599914550781,360.57000732421875,361.2300109863281,213180000,0.011587208722419869,0.008512520991234352,356.35700073242185,0.025488489605412747
1990-07-13,367.30999755859375,367.30999755859375,369.67999267578125,365.45001220703125,365.45001220703125,215600000,0.005104057801030531,0.008477390075209671,357.0136004638672,0.028840349727148953
1990-07-16,368.95001220703125,368.95001220703125,369.7799987792969,367.30999755859375,367.30999755859375,149430000,0.004454995080891791,0.008519250684669718,357.68120056152344,0.031505182905383095
1990-07-17,367.5199890136719,367.5199890136719,369.3999938964844,364.989990234375,368.95001220703125,176790000,-0.0038834575425996725,0.007552574433111346,358.2638000488281,0.025836238446592254
1990-07-18,364.2200012207031,364.2200012207031,367.5199890136719,362.95001220703125,367.5199890136719,168760000,-0.009019625028416162,0.007866888723437129,358.73760009765624,0.015282482576553041
1990-07-19,365.32000732421875,365.32000732421875,365.32000732421875,361.2900085449219,364.2200012207031,161990000,0.0030156178530256587,0.007880013266858412,359.2038000488281,0.017027122971859564
1990-07-20,361.6099853515625,361.6099853515625,366.6400146484375,361.5799865722656,365.32000732421875,177810000,-0.010207459378304428,0.008219799699235468,359.5788000488281,0.005648790480580558
1990-07-23,355.30999755859375,355.30999755859375,361.6099853515625,350.0899963378906,361.6099853515625,209030000,-0.017575601504854307,0.008568218301187955,359.8085998535156,-0.012502764794263706
1990-07-24,355.7900085449219,355.7900085449219,356.0899963378906,351.4599914550781,355.30999755859375,181920000,0.0013500521870775729,0.00831654631002894,359.88440002441405,-0.011376962933693197
1990-07-25,357.0899963378906,357.0899963378906,357.5199890136719,354.79998779296875,355.7900085449219,163530000,0.0036471474163014637,0.008340452874382035,359.9311999511719,-0.007893740841768377
1990-07-26,355.9100036621094,355.9100036621094,357.4700012207031,353.95001220703125,357.0899963378906,155040000,-0.0033099404013616023,0.008164785005878717,359.96380004882815,-0.011261677941417681
1990-07-27,353.44000244140625,353.44000244140625,355.94000244140625,352.1400146484375,355.8999938964844,149070000,-0.006964153611750377,0.008142107057752802,359.9526000976563,-0.018092931276182292
1990-07-30,355.54998779296875,355.54998779296875,355.54998779296875,351.1499938964844,353.44000244140625,146470000,0.005952105417352565,0.008266521399587529,359.97419982910156,-0.012290358693020828
1990-07-31,356.1499938964844,356.1499938964844,357.5400085449219,353.9100036621094,355.54998779296875,175380000,0.0016861212901621136,0.008211593394025427,360.0043994140625,-0.010706551152851185
1990-08-01,355.5199890136719,355.5199890136719,357.3500061035156,353.82000732421875,356.1499938964844,178260000,-0.0017704977377500449,0.0081995556623417,359.9547991943359,-0.012320464098798514
1990-08-02,351.4800109863281,351.4800109863281,355.5199890136719,349.7300109863281,355.5199890136719,253090000,-0.011428633664149632,0.008119868365389303,359.81579956054685,-0.023166821980578556
1990-08-03,344.8599853515625,344.8599853515625,351.4800109863281,338.20001220703125,351.4800109863281,295880000,-0.01901434678946833,0.008849772416332346,359.5271990966797,-0.04079583904074265
1990-08-06,334.42999267578125,334.42999267578125,344.8599853515625,333.2699890136719,344.8599853515625,240400000,-0.030710926890868576,0.010844652647853777,359.04759887695315,-0.06856362855000858
1990-08-07,334.8299865722656,334.8299865722656,338.6300048828125,332.2200012207031,334.42999267578125,231580000,0.0011953320279522819,0.010832527892110063,358.6525988769531,-0.06642252803766958
1990-08-08,338.3500061035156,338.3500061035156,339.2099914550781,334.8299865722656,334.8299865722656,190400000,0.010457980484701061,0.010629667988882197,358.20659912109375,-0.055433353451049876
1990-08-09,339.94000244140625,339.94000244140625,340.55999755859375,337.55999755859375,338.3500061035156,155810000,0.004688257913785924,0.01022638732895835,357.78819946289065,-0.04988481187551181
1990-08-10,335.5199890136719,335.5199890136719,339.8999938964844,334.2200012207031,339.8999938964844,145340000,-0.013087604221652609,0.010218925694217064,357.2739990234375,-0.060888869800845916
1990-08-13,338.8399963378906,338.8399963378906,338.8800048828125,332.0199890136719,335.3900146484375,122820000,0.00984647434613993,0.010534557788964307,356.7875988769531,-0.05030332499099034
1990-08-14,339.3900146484375,339.3900146484375,340.9599914550781,337.19000244140625,338.8399963378906,130320000,0.0016219230119934112,0.010616432700895122,356.2273992919922,-0.0472658326591926
1990-08-15,340.05999755859375,340.05999755859375,341.9200134277344,339.3800048828125,339.3900146484375,136710000,0.001972133682439993,0.010626391900518796,355.6957989501953,-0.04395835272091836
1990-08-16,332.3900146484375,332.3900146484375,340.05999755859375,332.3900146484375,340.05999755859375,138850000,-0.02281304308707729,0.01134666944877129,355.0443994140625,-0.06380718806721651
1990-08-17,327.8299865722656,327.8299865722656,332.3599853515625,324.6300048828125,332.3599853515625,212560000,-0.013813881981229991,0.011466436336015257,354.33799926757814,-0.07480996322749739
1990-08-20,328.510009765625,328.510009765625,329.8999938964844,327.07000732421875,327.8299865722656,129630000,0.002072168206971419,0.011161216439473471,353.73399963378904,-0.07130779030084113
1990-08-21,321.8599853515625,321.8599853515625,328.510009765625,318.7799987792969,328.510009765625,194630000,-0.02045068571014609,0.011672184526430863,352.93859924316405,-0.08805671569572168
1990-08-22,316.54998779296875,316.54998779296875,324.1499938964844,316.54998779296875,321.8599853515625,175550000,-0.01663545445111038,0.011761097587558122,351.9445989990234,-0.10056870117263222
1990-08-23,307.05999755859375,307.05999755859375,316.54998779296875,306.55999755859375,316.54998779296875,250440000,-0.030438008147564193,0.01293700044085995,350.7877990722656,-0.12465599325096116
1990-08-24,311.510009765625,311.510009765625,311.6499938964844,306.17999267578125,307.05999755859375,199040000,0.014388311510428827,0.013823926389188852,349.75999938964844,-0.10936067500792515
1990-08-27,321.44000244140625,321.44000244140625,323.1099853515625,311.54998779296875,311.54998779296875,160150000,0.031379436871567946,0.016008113142830006,348.9305993652344,-0.07878528559501041
1990-08-28,321.3399963378906,321.3399963378906,322.20001220703125,320.25,321.44000244140625,127660000,-0.0003111674430208261,0.015970111490459966,348.21979919433596,-0.07719205777108655
1990-08-29,324.19000244140625,324.19000244140625,325.8299865722656,320.8699951171875,321.3399963378906,134240000,0.008830029980512492,0.016261173908635802,347.53419921875,-0.06717093405432058
1990-08-30,318.7099914550781,318.7099914550781,324.57000732421875,317.82000732421875,324.19000244140625,120890000,-0.017048199608290907,0.016432792589707416,346.72639892578127,-0.08080263734605397
1990-08-31,322.55999755859375,322.55999755859375,322.57000732421875,316.5899963378906,318.7099914550781,96480000,0.012007586283064272,0.01649374857850212,345.96819885253905,-0.06765997965010218
1990-09-04,323.0899963378906,323.0899963378906,323.0899963378906,319.1099853515625,322.55999755859375,92940000,0.0016417529725131824,0.01520440751450513,345.32139892578124,-0.06437887329614558
1990-09-05,324.3900146484375,324.3900146484375,324.5199890136719,320.989990234375,323.0899963378906,120610000,0.004015629935807304,0.015245938191847405,344.76299926757815,-0.05909272358815028
1990-09-06,320.4599914550781,320.4599914550781,324.3900146484375,319.3699951171875,324.3900146484375,125620000,-0.012189103867242741,0.015145186230172964,344.1309991455078,-0.0687848747982769
1990-09-07,323.3999938964844,323.3999938964844,324.17999267578125,319.7099914550781,320.4599914550781,123800000,0.009132491354862162,0.015291439529977632,343.49619873046873,-0.058504882756368594
1990-09-10,321.6300048828125,321.6300048828125,326.5299987792969,320.30999755859375,323.4200134277344,119730000,-0.00548809655232868,0.01510765973884979,342.77619873046876,-0.06169096315897915
1990-09-11,321.0400085449219,321.0400085449219,322.17999267578125,319.6000061035156,321.6300048828125,113220000,-0.0018360791426779148,0.014844433319317668,342.03659912109373,-0.061386970371373265
1990-09-12,322.5400085449219,322.5400085449219,322.54998779296875,319.6000061035156,321.0400085449219,129890000,0.0046614334699264905,0.014906418772157504,341.2965991210938,-0.05495686339821092
1990-09-13,318.6499938964844,318.6499938964844,322.510009765625,318.0199890136719,322.510009765625,123390000,-0.012133883438955738,0.01501470543974143,340.4663989257813,-0.06407799741216956
1990-09-14,316.8299865722656,316.8299865722656,318.6499938964844,314.760009765625,318.6499938964844,133390000,-0.0057279925610293474,0.014312799195857599,339.68939880371096,-0.06729504162317003
1990-09-17,317.7699890136719,317.7699890136719,318.04998779296875,315.2099914550781,316.8299865722656,110600000,0.0029625060354846644,0.014098490353213103,338.8763983154297,-0.0622835033855375
1990-09-18,318.6000061035156,318.6000061035156,318.8500061035156,314.2699890136719,317.7699890136719,141130000,0.0026086005527827237,0.01410626889089962,338.05799865722656,-0.05755814869341501
1990-09-19,316.6000061035156,316.6000061035156,319.3500061035156,316.25,318.6000061035156,147530000,-0.006297249908017392,0.013446799027921267,337.26019897460935,-0.0612589120622832
1990-09-20,311.4800109863281,311.4800109863281,316.6000061035156,310.54998779296875,316.6000061035156,145100000,-0.016304000745069543,0.013426475086386702,336.26519897460935,-0.07370726457528154
1990-09-21,311.32000732421875,311.32000732421875,312.1700134277344,307.9800109863281,311.5299987792969,201050000,-0.0005138203626379264,0.011476449233624219,335.18279907226565,-0.07119336616943182
1990-09-24,304.5899963378906,304.5899963378906,311.29998779296875,303.5799865722656,311.29998779296875,164070000,-0.021854747659359842,0.01204669365450782,333.92839904785154,-0.08785836363009293
1990-09-25,308.260009765625,308.260009765625,308.2699890136719,304.2300109863281,305.4599914550781,155940000,0.011977016440242363,0.009877416047962287,332.71459899902345,-0.07350019899027703
1990-09-26,305.05999755859375,305.05999755859375,308.2799987792969,303.04998779296875,308.260009765625,155570000,-0.010435143829654395,0.01003936440305941,331.46539916992185,-0.07966261841342807
1990-09-27,300.9700012207031,300.9700012207031,307.4700012207031,299.1000061035156,305.05999755859375,182690000,-0.013497874505227724,0.00994246269127397,330.20039916992187,-0.08852320597643104
1990-09-28,306.04998779296875,306.04998779296875,306.04998779296875,295.9800109863281,300.9700012207031,201010000,0.01673785134781319,0.01041692338328778,329.0149987792969,-0.06979928292488896
1990-10-01,314.94000244140625,314.94000244140625,314.94000244140625,306.1000061035156,306.1000061035156,202210000,0.02863370483289955,0.012120035497350932,328.08159912109375,-0.04005587852196788
1990-10-02,315.2099914550781,315.2099914550781,319.69000244140625,314.94000244140625,314.94000244140625,188360000,0.0008569040158935604,0.01211163368987568,327.27959899902345,-0.03687858204684899
1990-10-03,311.3999938964844,311.3999938964844,316.260009765625,310.70001220703125,315.2099914550781,135490000,-0.012160816460474603,0.012281512418020828,326.3917987060547,-0.04593192864834148
1990-10-04,312.69000244140625,312.69000244140625,313.3999938964844,308.5899963378906,311.3999938964844,145410000,0.004134052427438513,0.012113018723812756,325.503798828125,-0.039366042525005376
1990-10-05,311.5,311.5,314.7900085449219,305.760009765625,312.69000244140625,153380000,-0.003812953999585666,0.011873813378103882,324.6155987548828,-0.04040347662031603
1990-10-08,313.4800109863281,313.4800109863281,315.0299987792969,311.5,311.5,99470000,0.006336259003500159,0.011978335378738075,323.81639892578124,-0.03192052031256829
1990-10-09,305.1000061035156,305.1000061035156,313.4599914550781,305.0899963378906,313.4599914550781,145610000,-0.027095985503416548,0.013298625340126132,322.80739929199217,-0.05485435968107875
1990-10-10,300.3900146484375,300.3900146484375,306.42999267578125,299.2099914550781,305.0899963378906,169190000,-0.015557932575040576,0.013489030670863801,321.69219970703125,-0.06621915320916669
1990-10-11,295.4599914550781,295.4599914550781,301.45001220703125,294.510009765625,300.3900146484375,180060000,-0.0165482441798292,0.01367163363007816,320.4909997558594,-0.07810206314638832
1990-10-12,300.0299987792969,300.0299987792969,301.67999267578125,295.2200012207031,295.45001220703125,187940000,0.015349030615209171,0.014310809791838564,319.4619995117188,-0.06082726822633901
1990-10-15,303.2300109863281,303.2300109863281,304.7900085449219,296.4100036621094,300.0299987792969,164980000,0.010609164107627625,0.014570521396172743,318.62940002441405,-0.048330094576664914
1990-10-16,298.9200134277344,298.9200134277344,304.3399963378906,298.1199951171875,303.2300109863281,149570000,-0.014315605712640435,0.01475812993725636,317.9192004394531,-0.05976105559354877
1990-10-17,298.760009765625,298.760009765625,301.5,297.7900085449219,298.9200134277344,161260000,-0.0005354158068621926,0.014750476608166415,317.1978009033203,-0.05812710896856122
1990-10-18,305.739990234375,305.739990234375,305.739990234375,298.75,298.75,204110000,0.02309442745588513,0.015478984360218183,316.5456005859375,-0.034136030737944
1990-10-19,312.4800109863281,312.4800109863281,312.4800109863281,305.739990234375,305.739990234375,221480000,0.02180546665492723,0.016293688123189827,315.99640075683595,-0.011127942476831387
1990-10-22,314.760009765625,314.760009765625,315.8299865722656,310.4700012207031,312.4800109863281,152650000,0.007269972405536487,0.015502426428674063,315.581201171875,-0.0026021556518595577
1990-10-23,312.3599853515625,312.3599853515625,315.05999755859375,312.05999755859375,314.760009765625,146300000,-0.007654152793940983,0.015434963114388855,315.0516009521484,-0.008543411912370302
1990-10-24,312.6000061035156,312.6000061035156,313.510009765625,310.739990234375,312.3599853515625,149290000,0.0007681156139143206,0.015212777221871582,314.51580078125,-0.006091250973641319
1990-10-25,310.1700134277344,310.1700134277344,313.7099914550781,309.70001220703125,312.6000061035156,141460000,-0.007803859954135908,0.014974236228791684,313.9180010986328,-0.011939384354453882
1990-10-26,304.7099914550781,304.7099914550781,310.1700134277344,304.7099914550781,310.1700134277344,130190000,-0.01776010098152403,0.015113536310014263,313.3644006347656,-0.027617716505629594
1990-10-29,301.8800048828125,301.8800048828125,307.4100036621094,300.69000244140625,304.739990234375,133980000,-0.00933087298537029,0.013608071424191945,312.84540100097655,-0.03505052681957061
